code,description,rvu,fud,pctc_split,is_addon,is_mod51_exempt,is_state_specific,is_altered_cpt,is_br
"Partial excision of vertebral body, for intrinsic bony lesion, without decompression of spinal cord or nerve root(s), single vertebral segment; cervical",6.14,,,,False,False,False,False,False
"Partial excision of vertebral body, for intrinsic bony lesion, without decompression of spinal cord or nerve root(s), single vertebral segment; thoracic",6.14,,,,False,False,False,False,False
"Partial excision of vertebral body, for intrinsic bony lesion, without decompression of spinal cord or nerve root(s), single vertebral segment; lumbar",6.14,,,,False,False,False,False,False
"Partial excision of vertebral body, for intrinsic bony lesion, without decompression of spinal cord or nerve root(s), single vertebral segment; each additional vertebral segment (List separately in addition to code for primary procedure)",1.84,,,,False,False,False,False,False
"Osteotomy of spine, posterior or posterolateral approach, 3 columns, 1 vertebral segment (eg, pedicle/vertebral body subtraction); thoracic",26.39,,,,False,False,False,False,False
,,"including cavity creation (fracture reduc- performed) using mechanical device (eg, or bilateral cannulation, inclusive of all 3.31",010,,False,False,False,False,False
,,"including cavity creation (fracture reduc- using mechanical device (eg, or bilateral cannulation, inclusive of all or lumbar vertebral body (List sepa- 1.55",ZZZ,,False,False,False,False,False
,,"Percutaneous intradiscal electrothermal annuloplasty, unilateral or bilateral including fluoroscopic guidance; single level 10.87",010,,False,False,False,False,False
,,"annuloplasty, unilateral or bilateral additional levels (List separately in 8.80",ZZZ,,False,False,False,False,False
,,"technique, including minimal discectomy to pre- decompression); thoracic 19.36",090,,False,False,False,False,False
,,"Arthrodesis, lateral extracavitary technique, including minimal discectomy to pre- pare interspace (other than for decompression); lumbar 18.11",090,,False,False,False,False,False
,,9.01,ZZZ,,False,False,False,False,False
,,"technique, clivus-C1-C2 (atlas-axis), 19.76",090,,False,False,False,False,False
,,"disc space preparation, discectomy, spinal cord and/or nerve roots; cervical 18.42",090,,False,False,False,False,False
,,"disc space preparation, discectomy, spinal cord and/or nerve roots; cervical separately in addition to code for sepa- 5.28",ZZZ,,False,False,False,False,False
,,"Arthrodesis, anterior interbody technique, including minimal discectomy to pre- pare interspace (other than for decompression); cervical below C2 19.76",090,,False,False,False,False,False
,,"Arthrodesis, anterior interbody technique, including minimal discectomy to pre- pare interspace (other than for decompression); thoracic 20.75",090,,False,False,False,False,False
,,"anterior interbody technique, including minimal discectomy to pre- interspace (other than for decompression); lumbar 15.81",090,,False,False,False,False,False
,,including minimal discectomy to pre- each additional interspace (List procedure) 3.88,ZZZ,,False,False,False,False,False
,,"including disc space preparation, with image guidance, includes bone 21.32",090,,False,False,False,False,False
,,"Arthrodesis, posterior technique, craniocervical (occiput-C2) 18.28",090,,False,False,False,False,False
,,"Arthrodesis, posterior technique, atlas-axis (C1-C2) 18.28",090,,False,False,False,False,False
,,"posterolateral technique, single level; cervical below C2 16.08",090,,False,False,False,False,False
,,"Arthrodesis, posterior or posterolateral technique, single level; lumbar (with lat- eral transverse technique, when",090,,False,False,False,False,False
,,performed) 15.81,,,False,False,False,False,False
,,"technique, single level; each additional to code for primary procedure) 3.87",ZZZ,,False,False,False,False,False
,,"including laminectomy and/or discec- decompression), single interspace; 18.92",090,,False,False,False,False,False
22853,"Insertion of interbody biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to intervertebral disc space in conjunction with interbody arthrodesis, each interspace (List separately in addition to code for primary procedure)",2.67,ZZZ,,False,False,False,False,False
22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or com- plete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",3.45,ZZZ,,False,False,False,False,False
22855,Removal of anterior instrumentation,12.78,090,,False,False,False,False,False
22856,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy with end plate preparation (includes osteophytectomy for nerve root or spinal cord decompression and microdissection); single interspace, cervical",19.15,090,,False,False,False,False,False
22857,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy to prepare interspace (other than for decompression), single interspace, lumbar",19.35,090,,False,False,False,False,False
22858,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy with end plate preparation (includes osteophytectomy for nerve root or spinal cord decompression and microdissection); second level, cervical (List separately in addition to code for primary procedure)",5.47,ZZZ,,False,False,False,False,False
22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",3.45,ZZZ,,False,False,False,False,False
22861,"Revision including replacement of total disc arthroplasty (artificial disc), anterior approach, single interspace; cervical",23.60,090,,False,False,False,False,False
22862,"Revision including replacement of total disc arthroplasty (artificial disc), anterior approach, single interspace; lumbar",23.60,090,,False,False,False,False,False
22864,"Removal of total disc arthroplasty (artificial disc), anterior approach, single inter- space; cervical",21.94,090,,False,False,False,False,False
22865,"Removal of total disc arthroplasty (artificial disc), anterior approach, single inter- space; lumbar",22.98,090,,False,False,False,False,False
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompres- sion, lumbar; single level",9.88,090,,False,False,False,False,False
22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompres- sion, lumbar; second level (List separately in addition to code for primary proce- dure)",2.52,ZZZ,,False,False,False,False,False
22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when per- formed, lumbar; single level",5.61,090,,False,False,False,False,False
22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when per- formed, lumbar; second level (List separately in addition to code for primary pro- cedure)",1.45,ZZZ,,False,False,False,False,False
22899,"Unlisted procedure, spine",,YYY,,False,False,False,False,True
22900,"Excision, tumor, soft tissue of abdominal wall, subfascial (eg, intramuscular); less than 5 cm",5.14,090,,False,False,False,False,False
22901,"Excision, tumor, soft tissue of abdominal wall, subfascial (eg, intramuscular); 5 cm or greater",3.31,090,,False,False,False,False,False
22902,"Excision, tumor, soft tissue of abdominal wall, subcutaneous; less than 3 cm",2.07,090,,False,False,False,False,False
22903,"Excision, tumor, soft tissue of abdominal wall, subcutaneous; 3 cm or greater",2.17,090,,False,False,False,False,False
22904,"Radical resection of tumor (eg, sarcoma), soft tissue of abdominal wall; less than 5 cm",5.28,090,,False,False,False,False,False
22905,"Radical resection of tumor (eg, sarcoma), soft tissue of abdominal wall; 5 cm or greater",6.83,090,,False,False,False,False,False
22999,"Unlisted procedure, abdomen, musculoskeletal system",,YYY,,False,False,False,False,True
23190,"Ostectomy of scapula, partial (eg, superior medial angle)",7.77,090,,False,False,False,False,False
23195,"Resection, humeral head",6.47,090,,False,False,False,False,False
23200,Radical resection of tumor; clavicle,8.63,090,,False,False,False,False,False
23210,Radical resection of tumor; scapula,10.79,090,,False,False,False,False,False
23220,"Radical resection of tumor, proximal humerus",12.94,090,,False,False,False,False,False
23330,"Removal of foreign body, shoulder; subcutaneous",3.95,010,,False,False,False,False,False
23333,"Removal of foreign body, shoulder; deep (subfascial or intramuscular)",4.9,090,,False,False,False,False,False
23334,"Removal of prosthesis, includes debridement and synovectomy when performed; humeral or glenoid component",11.35,090,,False,False,False,False,False
23335,"Removal of prosthesis, includes debridement and synovectomy when performed; humeral and glenoid components (eg, total shoulder)",13.51,090,,False,False,False,False,False
23350,Injection procedure for shoulder arthrography or enhanced CT/MRI shoulder arthrography,0.52,000,,False,False,False,False,False
23395,"Muscle transfer, any type, shoulder or upper arm; single",13.34,090,,False,False,False,False,False
23397,"Muscle transfer, any type, shoulder or upper arm; multiple",14.33,090,,False,False,False,False,False
23400,"Scapulopexy (eg, Sprengels deformity or for paralysis)",14.33,090,,False,False,False,False,False
23405,"Tenotomy, shoulder area; single tendon",5.24,090,,False,False,False,False,False
23406,"Tenotomy, shoulder area; multiple tendons through same incision",7.9,090,,False,False,False,False,False
23410,"Repair of ruptured musculotendinous cuff (eg, rotator cuff) open; acute",9.19,090,,False,False,False,False,False
23412,"Repair of ruptured musculotendinous cuff (eg, rotator cuff) open; chronic",10.37,090,,False,False,False,False,False
23415,"Coracoacromial ligament release, with or without acromioplasty",3.95,090,,False,False,False,False,False
23420,"Reconstruction of complete shoulder (rotator) cuff avulsion, chronic (includes acromioplasty)",11.86,090,,False,False,False,False,False
23430,Tenodesis of long tendon of biceps,7.9,090,,False,False,False,False,False
23440,Resection or transplantation of long tendon of biceps,7.9,090,,False,False,False,False,False
23450,"Capsulorrhaphy, anterior; Putti-Platt procedure or Magnuson type operation",10.87,090,,False,False,False,False,False
23455,"Capsulorrhaphy, anterior; with labral repair (eg, Bankart procedure)",12.35,090,,False,False,False,False,False
23460,"Capsulorrhaphy, anterior, any type; with bone block",13.34,090,,False,False,False,False,False
23462,"Capsulorrhaphy, anterior, any type; with coracoid process transfer",11.86,090,,False,False,False,False,False
23465,"Capsulorrhaphy, glenohumeral joint, posterior, with or without bone block",11.36,090,,False,False,False,False,False
23466,"Capsulorrhaphy, glenohumeral joint, any type multi-directional instability",12.48,090,,False,False,False,False,False
23470,"Arthroplasty, glenohumeral joint; hemiarthroplasty",12.84,090,,False,False,False,False,False
23472,"Arthroplasty, glenohumeral joint; total shoulder (glenoid and proximal humeral replacement (eg, total shoulder))",19.76,090,,False,False,False,False,False
23473,"Revision of total shoulder arthroplasty, including allograft when performed; humeral or glenoid component",17.15,090,,False,False,False,False,False
23474,"Revision of total shoulder arthroplasty, including allograft when performed; humeral and glenoid component",18.52,090,,False,False,False,False,False
23480,"Osteotomy, clavicle, with or without internal fixation;",6.62,090,,False,False,False,False,False
23485,"Osteotomy, clavicle, with or without internal fixation; with bone graft for nonunion or malunion (includes obtaining graft and/or necessary fixation)",7.9,090,,False,False,False,False,False
23490,"Prophylactic treatment (nailing, pinning, plating or wiring) with or without methyl- methacrylate; clavicle",6.14,090,,False,False,False,False,False
23491,"Prophylactic treatment (nailing, pinning, plating or wiring) with or without methyl- methacrylate; proximal humerus",7.67,090,,False,False,False,False,False
23500,Closed treatment of clavicular fracture; without manipulation,1.29,090,,False,False,False,False,False
23505,Closed treatment of clavicular fracture; with manipulation,1.94,090,,False,False,False,False,False
23515,"Open treatment of clavicular fracture, includes internal fixation, when performed",7.77,090,,False,False,False,False,False
"Arthrotomy of the elbow, with capsular excision for capsular release (separate procedure)",5.62,,,,False,False,False,False,False
"Biopsy, soft tissue of upper arm or elbow area; superficial",0.61,,,,False,False,False,False,False
"Biopsy, soft tissue of upper arm or elbow area; deep (subfascial or intramuscular)",3.45,,,,False,False,False,False,False
"Excision, tumor, soft tissue of upper arm or elbow area, subcutaneous; 3 cm or greater",3.31,,,,False,False,False,False,False
"Excision, tumor, soft tissue of upper arm or elbow area, subfascial (eg, intramus- cular); 5 cm or greater",4.66,,,,False,False,False,False,False
"Excision, tumor, soft tissue of upper arm or elbow area, subcutaneous; less than 3 cm",1.81,,,,False,False,False,False,False
"Excision, tumor, soft tissue of upper arm or elbow area, subfascial (eg, intramus- cular); less than 5 cm",3.31,,,,False,False,False,False,False
"Radical resection of tumor (eg, sarcoma), soft tissue of upper arm or elbow area; less than 5 cm",10.23,,,,False,False,False,False,False
"Radical resection of tumor (eg, sarcoma), soft tissue of upper arm or elbow area; 5 cm or greater",8.69,,,,False,False,False,False,False
"Arthrotomy, elbow; with synovial biopsy only",5.93,,,,False,False,False,False,False
"Arthrotomy, elbow; with joint exploration, with or without biopsy, with or without removal of loose or foreign body",6.72,,,,False,False,False,False,False
"Arthrotomy, elbow; with synovectomy",9.19,,,,False,False,False,False,False
"Excision, olecranon bursa",2.87,,,,False,False,False,False,False
"Excision or curettage of bone cyst or benign tumor, humerus;",6.22,,,,False,False,False,False,False
"Excision or curettage of bone cyst or benign tumor, humerus; with autograft (includes obtaining graft)",8.2,,,,False,False,False,False,False
"Excision or curettage of bone cyst or benign tumor, humerus; with allograft",6.92,,,,False,False,False,False,False
Excision or curettage of bone cyst or benign tumor of head or neck of radius or olecranon process;,5.24,,,,False,False,False,False,False
Excision or curettage of bone cyst or benign tumor of head or neck of radius or olecranon process; with autograft (includes obtaining graft),6.62,,,,False,False,False,False,False
Excision or curettage of bone cyst or benign tumor of head or neck of radius or olecranon process; with allograft,5.93,,,,False,False,False,False,False
"Excision, radial head",6.47,,,,False,False,False,False,False
"Sequestrectomy (eg, for osteomyelitis or bone abscess), shaft or distal humerus",8.6,,,,False,False,False,False,False
"Sequestrectomy (eg, for osteomyelitis or bone abscess), radial head or neck",6.14,,,,False,False,False,False,False
"Sequestrectomy (eg, for osteomyelitis or bone abscess), olecranon process",6.14,,,,False,False,False,False,False
"Partial excision (craterization, saucerization, or diaphysectomy) bone (eg, osteo- myelitis), humerus",7.9,,,,False,False,False,False,False
"Partial excision (craterization, saucerization, or diaphysectomy) bone (eg, osteo- myelitis), radial head or neck",6.47,,,,False,False,False,False,False
"Partial excision (craterization, saucerization, or diaphysectomy) bone (eg, osteo- myelitis), olecranon process",3.95,,,,False,False,False,False,False
"Radical resection of capsule, soft tissue, and heterotopic bone, elbow, with con- tracture release (separate procedure)",7.87,,,,False,False,False,False,False
"Radical resection of tumor, shaft or distal humerus",15.81,,,,False,False,False,False,False
"Radical resection of tumor, radial head or neck",8.5,,,,False,False,False,False,False
Resection of elbow joint (arthrectomy),9.88,,,,False,False,False,False,False
"Removal of prosthesis, includes debridement and synovectomy when performed; humeral and ulnar components",3.95,,,,False,False,False,False,False
"Removal of prosthesis, includes debridement and synovectomy when performed; radial head",2.67,,,,False,False,False,False,False
"Removal of foreign body, upper arm or elbow area; subcutaneous",0.3,,,,False,False,False,False,False
"Removal of foreign body, upper arm or elbow area; deep (subfascial or intramus- cular)",1.19,,,,False,False,False,False,False
Closed treatment of humeral shaft fracture; without manipulation,1.94,,,,False,False,False,False,False
"Closed treatment of humeral shaft fracture; with manipulation, with or without skeletal traction",3.67,,,,False,False,False,False,False
"Open treatment of humeral shaft fracture with plate/screws, with or without cer- clage",12.07,,,,False,False,False,False,False
"Treatment of humeral shaft fracture, with insertion of intramedullary implant, with or without cerclage and/or locking screws",12.07,,,,False,False,False,False,False
"Closed treatment of supracondylar or transcondylar humeral fracture, with or without intercondylar extension; without manipulation",3.23,,,,False,False,False,False,False
"Closed treatment of supracondylar or transcondylar humeral fracture, with or without intercondylar extension; with manipulation, with or without skin or skeletal traction",6.47,,,,False,False,False,False,False
"Percutaneous skeletal fixation of supracondylar or transcondylar humeral frac- ture, with or without intercondylar extension",8.63,,,,False,False,False,False,False
"Open treatment of humeral supracondylar or transcondylar fracture, includes internal fixation, when performed; without intercondylar extension",10.79,,,,False,False,False,False,False
"Open treatment of humeral supracondylar or transcondylar fracture, includes internal fixation, when performed; with intercondylar extension",12.94,,,,False,False,False,False,False
"Closed treatment of humeral epicondylar fracture, medial or lateral; without manipulation",1.29,,,,False,False,False,False,False
"Closed treatment of humeral epicondylar fracture, medial or lateral; with manipu- lation",2.15,,,,False,False,False,False,False
"Percutaneous skeletal fixation of humeral epicondylar fracture, medial or lateral, with manipulation",5.18,,,,False,False,False,False,False
"Open treatment of humeral epicondylar fracture, medial or lateral, includes inter- nal fixation, when performed",6.47,,,,False,False,False,False,False
"Closed treatment of humeral condylar fracture, medial or lateral; without manipu- lation",3.45,,,,False,False,False,False,False
"Closed treatment of humeral condylar fracture, medial or lateral; with manipula- tion",5.18,,,,False,False,False,False,False
"Open treatment of humeral condylar fracture, medial or lateral, includes internal fixation, when performed",8.63,,,,False,False,False,False,False
"Percutaneous skeletal fixation of humeral condylar fracture, medial or lateral, with manipulation",6.47,,,,False,False,False,False,False
Open treatment of periarticular fracture and/or dislocation of the elbow (fracture distal humerus and proximal ulna and/or proximal radius);,12.07,,,,False,False,False,False,False
Open treatment of periarticular fracture and/or dislocation of the elbow (fracture distal humerus and proximal ulna and/or proximal radius); with implant arthro- plasty,11.65,,,,False,False,False,False,False
Treatment of closed elbow dislocation; without anesthesia,1.19,,,,False,False,False,False,False
Treatment of closed elbow dislocation; requiring anesthesia,3.23,,,,False,False,False,False,False
Open treatment of acute or chronic elbow dislocation,7.77,,,,False,False,False,False,False
"Closed treatment of Monteggia type of fracture dislocation at elbow (fracture proximal end of ulna with dislocation of radial head), with manipulation",3.23,,,,False,False,False,False,False
"Open treatment of Monteggia type of fracture dislocation at elbow (fracture proxi- mal end of ulna with dislocation of radial head), includes internal fixation, when performed",10.79,,,,False,False,False,False,False
"Closed treatment of radial head subluxation in child, nursemaid elbow, with manipulation",0.79,,,,False,False,False,False,False
Closed treatment of radial head or neck fracture; without manipulation,1.29,,,,False,False,False,False,False
Closed treatment of radial head or neck fracture; with manipulation,2.15,,,,False,False,False,False,False
"Open treatment of radial head or neck fracture, includes internal fixation or radial head excision, when performed;",6.47,,,,False,False,False,False,False
"Open treatment of radial head or neck fracture, includes internal fixation or radial head excision, when performed; with radial head prosthetic replacement",6.62,,,,False,False,False,False,False
25109,"Excision of tendon, forearm and/or wrist, flexor or extensor, each",4.35,090,,False,False,False,False,False
25110,"Excision, lesion of tendon sheath, forearm and/or wrist",3.23,090,,False,False,False,False,False
25111,"Excision of ganglion, wrist (dorsal or volar); primary",3.45,090,,False,False,False,False,False
25112,"Excision of ganglion, wrist (dorsal or volar); recurrent",4.32,090,,False,False,False,False,False
25115,"Radical excision of bursa, synovia of wrist, or forearm tendon sheaths (eg, tenosy- novitis, fungus, Tbc, or other granulomas, rheumatoid arthritis); flexors",6.72,090,,False,False,False,False,False
25116,"Radical excision of bursa, synovia of wrist, or forearm tendon sheaths (eg, tenosy- novitis, fungus, Tbc, or other granulomas, rheumatoid arthritis); extensors, with or without transposition of dorsal retinaculum",7.77,090,,False,False,False,False,False
25118,"Synovectomy, extensor tendon sheath, wrist, single compartment;",6.72,090,,False,False,False,False,False
25119,"Synovectomy, extensor tendon sheath, wrist, single compartment; with resection of distal ulna",6.91,090,,False,False,False,False,False
25120,Excision or curettage of bone cyst or benign tumor of radius or ulna (excluding head or neck of radius and olecranon process);,5.34,090,,False,False,False,False,False
25125,Excision or curettage of bone cyst or benign tumor of radius or ulna (excluding head or neck of radius and olecranon process); with autograft (includes obtaining graft),6.62,090,,False,False,False,False,False
25126,Excision or curettage of bone cyst or benign tumor of radius or ulna (excluding head or neck of radius and olecranon process); with allograft,5.73,090,,False,False,False,False,False
25130,Excision or curettage of bone cyst or benign tumor of carpal bones;,3.88,090,,False,False,False,False,False
25135,Excision or curettage of bone cyst or benign tumor of carpal bones; with autograft (includes obtaining graft),6.47,090,,False,False,False,False,False
25136,Excision or curettage of bone cyst or benign tumor of carpal bones; with allograft,5.61,090,,False,False,False,False,False
25145,"Sequestrectomy (eg, for osteomyelitis or bone abscess), forearm and/or wrist",6.14,090,,False,False,False,False,False
25150,"Partial excision (craterization, saucerization, or diaphysectomy) of bone (eg, for osteomyelitis); ulna",5.34,090,,False,False,False,False,False
25151,"Partial excision (craterization, saucerization, or diaphysectomy) of bone (eg, for osteomyelitis); radius",5.34,090,,False,False,False,False,False
25170,"Radical resection of tumor, radius or ulna",8.5,090,,False,False,False,False,False
25210,Carpectomy; 1 bone,5.18,090,,False,False,False,False,False
25215,Carpectomy; all bones of proximal row,7.77,090,,False,False,False,False,False
25230,Radial styloidectomy (separate procedure),4.15,090,,False,False,False,False,False
25240,"Excision distal ulna partial or complete (eg, Darrach type or matched resection)",4.74,090,,False,False,False,False,False
25246,Injection procedure for wrist arthrography,0.3,000,,False,False,False,False,False
25248,"Exploration with removal of deep foreign body, forearm or wrist",3.88,090,,False,False,False,False,False
25250,Removal of wrist prosthesis; (separate procedure),3.23,090,,False,False,False,False,False
25251,"Removal of wrist prosthesis; complicated, including total wrist",3.67,090,,False,False,False,False,False
25259,"Manipulation, wrist, under anesthesia",6.55,090,,False,False,False,False,False
25260,"Repair, tendon or muscle, flexor, forearm and/or wrist; primary, single, each ten- don or muscle",5.18,090,,False,False,False,False,False
25263,"Repair, tendon or muscle, flexor, forearm and/or wrist; secondary, single, each tendon or muscle",6.04,090,,False,False,False,False,False
25265,"Repair, tendon or muscle, flexor, forearm and/or wrist; secondary, with free graft (includes obtaining graft), each tendon or muscle",7.9,090,,False,False,False,False,False
25270,"Repair, tendon or muscle, extensor, forearm and/or wrist; primary, single, each tendon or muscle",3.56,090,,False,False,False,False,False
25272,"Repair, tendon or muscle, extensor, forearm and/or wrist; secondary, single, each tendon or muscle",4.45,090,,False,False,False,False,False
25274,"Repair, tendon or muscle, extensor, forearm and/or wrist; secondary, with free graft (includes obtaining graft), each tendon or muscle",5.34,090,,False,False,False,False,False
25275,"Repair, tendon sheath, extensor, forearm and/or wrist, with free graft (includes obtaining graft) (eg, for extensor carpi ulnaris subluxation)",5.18,090,,False,False,False,False,False
25442,Arthroplasty with prosthetic replacement; distal ulna,4.94,090,,False,False,False,False,False
25443,Arthroplasty with prosthetic replacement; scaphoid carpal (navicular),8.8,090,,False,False,False,False,False
25444,Arthroplasty with prosthetic replacement; lunate,7.33,090,,False,False,False,False,False
25445,Arthroplasty with prosthetic replacement; trapezium,7.33,090,,False,False,False,False,False
25446,Arthroplasty with prosthetic replacement; distal radius and partial or entire carpus (total wrist),11.16,090,,False,False,False,False,False
25447,"Arthroplasty, interposition, intercarpal or carpometacarpal joints",4.32,090,,False,False,False,False,False
25449,"Revision of arthroplasty, including removal of implant, wrist joint",7.41,090,,False,False,False,False,False
25450,Epiphyseal arrest by epiphysiodesis or stapling; distal radius OR ulna,5.18,090,,False,False,False,False,False
25455,Epiphyseal arrest by epiphysiodesis or stapling; distal radius AND ulna,6.47,090,,False,False,False,False,False
25490,"Prophylactic treatment (nailing, pinning, plating or wiring) with or without methyl- methacrylate; radius",5.62,090,,False,False,False,False,False
25491,"Prophylactic treatment (nailing, pinning, plating or wiring) with or without methyl- methacrylate; ulna",5.62,090,,False,False,False,False,False
25492,"Prophylactic treatment (nailing, pinning, plating or wiring) with or without methyl- methacrylate; radius AND ulna",6.65,090,,False,False,False,False,False
25500,Closed treatment of radial shaft fracture; without manipulation,1.53,090,,False,False,False,False,False
25505,Closed treatment of radial shaft fracture; with manipulation,2.87,090,,False,False,False,False,False
25515,"Open treatment of radial shaft fracture, includes internal fixation, when performed",6.62,090,,False,False,False,False,False
25520,Closed treatment of radial shaft fracture and closed treatment of dislocation of distal radioulnar joint (Galeazzi fracture/dislocation),2.64,090,,False,False,False,False,False
25525,"Open treatment of radial shaft fracture, includes internal fixation, when per- formed, and closed treatment of distal radioulnar joint dislocation (Galeazzi frac- ture/ dislocation), includes percutaneous skeletal fixation, when performed",6.73,090,,False,False,False,False,False
25526,"Open treatment of radial shaft fracture, includes internal fixation, when per- formed, and open treatment of distal radioulnar joint dislocation (Galeazzi frac- ture/ dislocation), includes internal fixation, when performed, includes repair of triangular fibrocartilage complex",7.76,090,,False,False,False,False,False
25530,Closed treatment of ulnar shaft fracture; without manipulation,1.64,090,,False,False,False,False,False
25535,Closed treatment of ulnar shaft fracture; with manipulation,2.67,090,,False,False,False,False,False
25545,"Open treatment of ulnar shaft fracture, includes internal fixation, when performed",5.24,090,,False,False,False,False,False
25560,Closed treatment of radial and ulnar shaft fractures; without manipulation,2.37,090,,False,False,False,False,False
25565,Closed treatment of radial and ulnar shaft fractures; with manipulation,3.95,090,,False,False,False,False,False
25574,"Open treatment of radial AND ulnar shaft fractures, with internal fixation, when performed; of radius OR ulna",4.64,090,,False,False,False,False,False
25575,"Open treatment of radial AND ulnar shaft fractures, with internal fixation, when performed; of radius AND ulna",10.79,090,,False,False,False,False,False
25600,"Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when per- formed; without manipulation",1.94,090,,False,False,False,False,False
25605,"Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when per- formed; with manipulation",3.23,090,,False,False,False,False,False
25606,Percutaneous skeletal fixation of distal radial fracture or epiphyseal separation,5.07,090,,False,False,False,False,False
25607,"Open treatment of distal radial extra-articular fracture or epiphyseal separation, with internal fixation",5.07,090,,False,False,False,False,False
25608,Open treatment of distal radial intra-articular fracture or epiphyseal separation; with internal fixation of 2 fragments,6.31,090,,False,False,False,False,False
25609,Open treatment of distal radial intra-articular fracture or epiphyseal separation; with internal fixation of 3 or more fragments,7.45,090,,False,False,False,False,False
25622,Closed treatment of carpal scaphoid (navicular) fracture; without manipulation,2.15,090,,False,False,False,False,False
25624,Closed treatment of carpal scaphoid (navicular) fracture; with manipulation,3.23,090,,False,False,False,False,False
26037,"Decompressive fasciotomy, hand (excludes 26035)",3.88,090,,False,False,False,False,False
26040,"Fasciotomy, palmar (eg, Dupuytren's contracture); percutaneous",3.23,090,,False,False,False,False,False
26045,"Fasciotomy, palmar (eg, Dupuytren's contracture); open, partial",3.67,090,,False,False,False,False,False
26055,"Tendon sheath incision (eg, for trigger finger)",3.23,090,,False,False,False,False,False
26060,"Tenotomy, percutaneous, single, each digit",3.23,090,,False,False,False,False,False
26070,"Arthrotomy, with exploration, drainage, or removal of loose or foreign body; carpo- metacarpal joint",3.26,090,,False,False,False,False,False
26075,"Arthrotomy, with exploration, drainage, or removal of loose or foreign body; meta- carpophalangeal joint, each",3.23,090,,False,False,False,False,False
26080,"Arthrotomy, with exploration, drainage, or removal of loose or foreign body; inter- phalangeal joint, each",3.23,090,,False,False,False,False,False
26100,"Arthrotomy with biopsy; carpometacarpal joint, each",3.26,090,,False,False,False,False,False
26105,"Arthrotomy with biopsy; metacarpophalangeal joint, each",2.47,090,,False,False,False,False,False
26110,"Arthrotomy with biopsy; interphalangeal joint, each",3.23,090,,False,False,False,False,False
26111,"Excision, tumor or vascular malformation, soft tissue of hand or finger, subcutane- ous; 1.5 cm or greater",2.74,090,,False,False,False,False,False
26113,"Excision, tumor, soft tissue, or vascular malformation, of hand or finger, subfascial (eg, intramuscular); 1.5 cm or greater",4.19,090,,False,False,False,False,False
26115,"Excision, tumor or vascular malformation, soft tissue of hand or finger, subcutane- ous; less than 1.5 cm",2.07,090,,False,False,False,False,False
26116,"Excision, tumor, soft tissue, or vascular malformation, of hand or finger, subfascial (eg, intramuscular); less than 1.5 cm",3.31,090,,False,False,False,False,False
26117,"Radical resection of tumor (eg, sarcoma), soft tissue of hand or finger; less than 3 cm",10.74,090,,False,False,False,False,False
26118,"Radical resection of tumor (eg, sarcoma), soft tissue of hand or finger; 3 cm or greater",8.28,090,,False,False,False,False,False
26121,"Fasciectomy, palm only, with or without Z-plasty, other local tissue rearrangement, or skin grafting (includes obtaining graft)",6.65,090,,False,False,False,False,False
26123,"Fasciectomy, partial palmar with release of single digit including proximal inter- phalangeal joint, with or without Z-plasty, other local tissue rearrangement, or skin grafting (includes obtaining graft);",6.62,090,,False,False,False,False,False
26125,"Fasciectomy, partial palmar with release of single digit including proximal inter- phalangeal joint, with or without Z-plasty, other local tissue rearrangement, or skin grafting (includes obtaining graft); each additional digit (List separately in addition to code for primary procedure)",3.23,ZZZ,,False,False,False,False,False
26130,"Synovectomy, carpometacarpal joint",4.15,090,,False,False,False,False,False
26135,"Synovectomy, metacarpophalangeal joint including intrinsic release and extensor hood reconstruction, each digit",4.94,090,,False,False,False,False,False
26140,"Synovectomy, proximal interphalangeal joint, including extensor reconstruction, each interphalangeal joint",4.15,090,,False,False,False,False,False
26145,"Synovectomy, tendon sheath, radical (tenosynovectomy), flexor tendon, palm and/or finger, each tendon",4.94,090,,False,False,False,False,False
26160,"Excision of lesion of tendon sheath or joint capsule (eg, cyst, mucous cyst, or gan- glion), hand or finger",3.23,090,,False,False,False,False,False
