code,description,rvu,fud,pctc_split,is_addon,is_mod51_exempt,is_state_specific,is_altered_cpt,is_br
"Arthrodesis, with extensor hallucis longus transfer to first metatarsal neck, great toe, interphalangeal joint (eg, Jones type procedure)",5.18,,,,False,False,False,False,False
"Amputation, foot; midtarsal (eg, Chopart type procedure)",7.77,,,,False,False,False,False,False
"Amputation, foot; transmetatarsal",7.77,,,,False,False,False,False,False
"Amputation, metatarsal, with toe, single",5.18,,,,False,False,False,False,False
"Amputation, toe; metatarsophalangeal joint",3.67,,,,False,False,False,False,False
"Amputation, toe; interphalangeal joint",3.23,,,,False,False,False,False,False
"Extracorporeal shock wave, high energy, performed by a physician or other quali- fied health care professional, requiring anesthesia other than local, including ultrasound guidance, involving the plantar fascia",2.79,,,,False,False,False,False,False
"Unlisted procedure, foot or toes",BR,,,,False,False,False,False,False
Application of long leg cast (thigh to toes);,0.64,,,,False,False,False,False,False
Application of long leg cast (thigh to toes); walker or ambulatory type,0.84,,,,False,False,False,False,False
Application of long leg cast brace,0.84,,,,False,False,False,False,False
Application of cylinder cast (thigh to ankle),0.41,,,,False,False,False,False,False
Application of short leg cast (below knee to toes);,0.49,,,,False,False,False,False,False
Application of short leg cast (below knee to toes); walking or ambulatory type,0.59,,,,False,False,False,False,False
Application of patellar tendon bearing (PTB) cast,0.74,,,,False,False,False,False,False
Adding walker to previously applied cast,0.20,,,,False,False,False,False,False
"Application of clubfoot cast with molding or manipulation, long or short leg",0.30,,,,False,False,False,False,False
Application of long leg splint (thigh to ankle or,toes) 0.44,,,,False,False,False,False,False
Application of short leg splint (calf to foot),0.35,,,,False,False,False,False,False
Strapping; ankle and/or foot,0.21,,,,False,False,False,False,False
Strapping; toes,0.13,,,,False,False,False,False,False
Strapping; Unna boot,0.29,,,,False,False,False,False,False
"Application of multi-layer compression system; leg (below knee), including ankle and foot",0.44,,,,False,False,False,False,False
"Removal or bivalving; gauntlet, boot or body cast",0.25,,,,False,False,False,False,False
Windowing of cast,0.15,,,,False,False,False,False,False
Wedging of cast (except clubfoot casts),0.20,,,,False,False,False,False,False
Wedging of clubfoot cast,0.20,,,,False,False,False,False,False
"Unlisted procedure, casting or strapping",BR,,,,False,False,False,False,False
"Arthroscopy, ankle, surgical, excision of osteochondral defect of talus and/or tibia, including drilling of the defect",10.45,,,,False,False,False,False,False
"Arthroscopically aided repair of large osteochondritis dissecans lesion, talar dome fracture, or tibial plafond fracture, with or without internal fixation (includes arthroscopy)",12.27,,,,False,False,False,False,False
Endoscopic plantar fasciotomy,2.56,,,,False,False,False,False,False
"Arthroscopy, ankle (tibiotalar and fibulotalar joints), surgical; with removal of loose body or foreign body",7.51,,,,False,False,False,False,False
"Arthroscopy, ankle (tibiotalar and fibulotalar joints), surgical; synovectomy, partial",7.11,,,,False,False,False,False,False
