code,description,rvu,fud,pctc_split,is_addon,is_mod51_exempt,is_state_specific,is_altered_cpt,is_br
75605,"Aortography, thoracic, by serialography, radiological supervision and interpreta- tion",19.22,XXX,15/85,False,False,False,False,False
75625,"Aortography, abdominal, by serialography, radiological supervision and interpre- tation",19.37,XXX,15/85,False,False,False,False,False
75630,"Aortography, abdominal plus bilateral iliofemoral lower extremity, catheter, by serialography, radiological supervision and interpretation",20.45,XXX,15/85,False,False,False,False,False
75635,"Computed tomographic angiography, abdominal aorta and bilateral iliofemoral lower extremity runoff, with contrast material(s), including noncontrast images, if performed, and image postprocessing",42.99,XXX,25/75,False,False,False,False,False
75705,"Angiography, spinal, selective, radiological supervision and interpretation",18.62,XXX,20/80,False,False,False,False,False
75710,"Angiography, extremity, unilateral, radiological supervision and interpretation",16.79,XXX,15/85,False,False,False,False,False
75716,"Angiography, extremity, bilateral, radiological supervision and interpretation",20.76,XXX,15/85,False,False,False,False,False
75726,"Angiography, visceral, selective or supraselective (with or without flush aorto- gram), radiological supervision and interpretation",20.58,XXX,15/85,False,False,False,False,False
75731,"Angiography, adrenal, unilateral, selective, radiological supervision and interpre- tation",11.42,XXX,15/85,False,False,False,False,False
75733,"Angiography, adrenal, bilateral, selective, radiological supervision and interpreta- tion",15.63,XXX,15/85,False,False,False,False,False
75736,"Angiography, pelvic, selective or supraselective, radiological supervision and interpretation",19.51,XXX,15/85,False,False,False,False,False
75741,"Angiography, pulmonary, unilateral, selective, radiological supervision and inter- pretation",19.17,XXX,15/85,False,False,False,False,False
75743,"Angiography, pulmonary, bilateral, selective, radiological supervision and inter- pretation",20.16,XXX,15/85,False,False,False,False,False
75746,"Angiography, pulmonary, by nonselective catheter or venous injection, radiologi- cal supervision and interpretation",16.52,XXX,15/85,False,False,False,False,False
75756,"Angiography, internal mammary, radiological supervision and interpretation",18.75,XXX,15/85,False,False,False,False,False
75774,"Angiography, selective, each additional vessel studied after basic examination, radiological supervision and interpretation (List separately in addition to code for primary procedure)",4.05,ZZZ,10/90,False,False,False,False,False
75801,"Lymphangiography, extremity only, unilateral, radiological supervision and inter- pretation",10.07,XXX,20/80,False,False,False,False,False
75803,"Lymphangiography, extremity only, bilateral, radiological supervision and interpre- tation",12.14,XXX,20/80,False,False,False,False,False
75805,"Lymphangiography, pelvic/abdominal, unilateral, radiological supervision and interpretation",13.08,XXX,20/80,False,False,False,False,False
75807,"Lymphangiography, pelvic/abdominal, bilateral, radiological supervision and inter- pretation",14.03,XXX,20/80,False,False,False,False,False
75809,"Shuntogram for investigation of previously placed indwelling nonvascular shunt (eg, LeVeen shunt, ventriculoperitoneal shunt, indwelling infusion pump), radiolog- ical supervision and interpretation",4.34,XXX,35/65,False,False,False,False,False
75810,"Splenoportography, radiological supervision and interpretation",19.44,XXX,15/85,False,False,False,False,False
75820,"Venography, extremity, unilateral, radiological supervision and interpretation",4.59,XXX,35/65,False,False,False,False,False
75822,"Venography, extremity, bilateral, radiological supervision and interpretation",6.91,XXX,35/65,False,False,False,False,False
75825,"Venography, caval, inferior, with serialography, radiological supervision and inter- pretation",19.44,XXX,15/85,False,False,False,False,False
76001,"Fluoroscopy, physician or other qualified health care professional time more than 1 hour, assisting a nonradiologic physician or other qualified health care profes- sional (eg, nephrostolithotomy, ERCP, bronchoscopy, transbronchial biopsy)",6.59,XXX,35/65,False,False,False,False,False
76010,"Radiologic examination from nose to rectum for foreign body, single view, child",1.45,XXX,35/65,False,False,False,False,False
76080,"Radiologic examination, abscess, fistula or sinus tract study, radiological supervi- sion and interpretation",2.35,XXX,35/65,False,False,False,False,False
76098,"Radiological examination, surgical specimen",1.15,XXX,40/60,False,False,False,False,False
76100,"Radiologic examination, single plane body section (eg, tomography), other than with urography",3.32,XXX,40/60,False,False,False,False,False
76101,"Radiologic examination, complex motion (ie, hypercycloidal) body section (eg, mastoid polytomography), other than with urography; unilateral",4.08,XXX,40/60,False,False,False,False,False
76102,"Radiologic examination, complex motion (ie, hypercycloidal) body section (eg, mastoid polytomography), other than with urography; bilateral",5.36,XXX,40/60,False,False,False,False,False
76120,"Cineradiography/videoradiography, except where specifically included",2.81,XXX,40/60,False,False,False,False,False
76125,Cineradiography/videoradiography to complement routine examination (List sepa- rately in addition to code for primary procedure),2.30,ZZZ,40/60,False,False,False,False,False
76140,"Consultation on X-ray examination made elsewhere, written report",,XXX,,False,False,False,False,True
76376,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image post- processing under concurrent supervision; not requiring image postprocessing on an independent workstation",4.40,XXX,15/85,False,False,False,False,False
76377,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image post- processing under concurrent supervision; requiring image postprocessing on an independent workstation",5.65,XXX,44/56,False,False,False,False,False
76380,"Computed tomography, limited or localized follow-up study",6.61,XXX,26/74,False,False,False,False,False
76390,Magnetic resonance spectroscopy,15.42,XXX,14/86,False,False,False,False,False
76496,"Unlisted fluoroscopic procedure (eg, diagnostic, interventional)",,XXX,,False,False,False,False,True
76497,"Unlisted computed tomography procedure (eg, diagnostic, interventional)",,XXX,,False,False,False,False,True
76498,"Unlisted magnetic resonance procedure (eg, diagnostic, interventional)",,XXX,,False,False,False,False,True
